Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2016/10/19, 21:13:28, 34.678856, 135.185364, 62.83,  648.00, 287, 0, 1.44, 1
2016/10/19, 21:14:35, 34.678829, 135.185303, 114.18,  180.00, 241, 0, 6.33, 1
2016/10/19, 21:15:39, 34.678886, 135.185135, 37.58,  0.00, 292, 0, 16.62, 1
2016/10/19, 21:16:43, 34.678913, 135.185318, 26.18,  0.00, 79, 0, 17.00, 1
2016/10/19, 21:17:47, 34.678864, 135.185196, 31.71,  0.00, 243, 0, 12.42, 1
2016/10/19, 21:18:51, 34.679203, 135.185089, 15.00,  0.00, 345, 0, 38.94, 1
2016/10/19, 21:19:57, 34.679310, 135.185059, 39.22,  0.00, 347, 0, 12.21, 1
2016/10/19, 21:21:01, 34.679749, 135.185089, -12.63,  0.00, 3, 0, 48.89, 1
2016/10/19, 21:22:09, 34.680111, 135.184830, 7.19,  396.00, 329, 0, 46.70, 1
2016/10/19, 21:23:13, 34.680660, 135.184830, 61.97,  0.00, 0, 0, 61.05, 1
2016/10/19, 21:24:18, 34.680309, 135.184509, 48.34,  0.00, 216, 0, 48.83, 1
2016/10/19, 21:25:22, 34.680115, 135.184799, 34.23,  72.00, 129, 0, 34.18, 1
2016/10/19, 21:26:26, 34.680328, 135.184937, 28.00,  0.00, 28, 0, 26.84, 1
2016/10/19, 21:27:30, 34.680412, 135.184845, 59.01,  0.00, 317, 0, 12.57, 1
2016/10/19, 21:28:34, 34.681034, 135.185440, 97.54,  576.00, 38, 0, 88.00, 1
2016/10/19, 21:29:38, 34.679989, 135.185928, 254.25,  0.00, 158, 0, 124.47, 1
2016/10/19, 21:30:42, 34.680084, 135.184494, 16.17,  684.00, 274, 0, 131.55, 1
2016/10/19, 21:31:46, 34.680195, 135.184509, 25.76,  0.00, 6, 0, 12.42, 1
2016/10/19, 21:32:50, 34.680305, 135.184784, 28.27,  0.00, 64, 0, 27.96, 1
2016/10/19, 21:33:54, 34.680374, 135.184906, 12.51,  0.00, 55, 0, 13.54, 1
2016/10/19, 21:34:58, 34.680412, 135.184952, 59.58,  0.00, 44, 0, 5.96, 1
2016/10/19, 21:36:02, 34.680435, 135.184769, 59.18,  0.00, 278, 0, 16.93, 1
2016/10/19, 21:37:09, 34.680603, 135.184692, 80.25,  360.00, 339, 0, 19.96, 1
2016/10/19, 21:38:14, 34.680634, 135.185394, 214.45,  504.00, 86, 0, 64.28, 1
2016/10/19, 21:39:18, 34.680599, 135.184906, 93.38,  684.00, 265, 0, 44.79, 1
2016/10/19, 21:40:22, 34.680599, 135.184921, 66.35,  0.00, 89, 0, 1.37, 1
2016/10/19, 21:41:26, 34.680496, 135.184967, 38.04,  1224.00, 159, 0, 12.20, 1
2016/10/19, 21:42:30, 34.680550, 135.184799, 73.13,  0.00, 291, 0, 16.49, 1
